ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
X-Men / Spider-Man Vol 1 3;Special;Clone Sagas;;;2009-03;2009-01-14;Christos N. Gage;Mario Alberti;"🢐 X-Men 🢒 | Cyclops (Scott Summers) | Wolverine (James ""Logan"" Howlett) | Storm (Ororo Munroe) | Iceman (Bobby Drake) | Archangel (Warren Worthington Ⅲ) | Spider-Man (Ben Reilly)";Mister Sinister (Nathaniel Essex) | Slyde (Jalome Beacher) | Carnage (Cletus Kasady) | Jackal (Miles Warren) (Only in flashback) | Kraven the Hunter (Sergei Kravinoff) (Mentioned);
Amazing Spider-Man Vol 1 584;Main Series;Character Assassination, Part 1;;;2009-03;2009-01-21;Marc Guggenheim;John Romita Jr.;🢐 Spider-Man (Peter Parker) 🢒;Shocker (Herman Schultz) | Boomerang (Fred Myers) | Menace (Harry Osborn) (Only Appearance, dream);Harry Osborn | Lily Hollister | Carlie Cooper | Vin Gonzales
Amazing Spider-Man: Extra! Vol 1 2;Special;Black & White;;;2009-03;2009-01-28;Dan Slott;Chris Bachalo;Anti-Venom (Eddie Brock) (Main story and flashback);Mister Negative (Martin Li) (Main story and flashback) | Venom Symbiote (Only in flashback) | Venom (Mac Gargan) (Mentioned) | Norman Osborn (Mentioned);Jenna Cole (First appearance) | F.E.A.S.T. | Aunt May (May Reilly-Parker) | Enrico (First appearance) | Ken (First appearance)
Amazing Spider-Man Vol 1 585;Main Series;Character Assassination, Part 2;;;2009-04;2009-02-04;Marc Guggenheim;John Romita Jr.;🢐 Spider-Man (Peter Parker) 🢒;Menace (revealed as Lily Hollister);Harry Osborn | Vin Gonzales | J. Jonah Jameson
Amazing Spider-Man Vol 1 586;Main Series;Daddy's Little Girl - Character Assassination: Interlude;;;2009-04;2009-02-11;Marc Guggenheim;Barry Kitson;Spider-Man (Peter Parker) (Only in flashback);Menace (Lily Hollister) (Main story and flashback);Harry Osborn (Main story and flashback) | Bill Hollister (Only in flashback)
Amazing Spider-Man Family Vol 1 4;Flashback;A Matter of Trust;;;2009-04;2009-02-18;J.M. DeMatteis;Val Semeiks;🢐 Spider-Man (Peter Parker) 🢒;Green Goblin Ⅱ (Harry Osborn) (Main story and flashback) | Green Goblin (Norman Osborn) (Only in flashback);Aunt May (May Reilly-Parker) | Betty Brant | Jonah (Mentioned)
Amazing Spider-Man Vol 1 587;Main Series;Character Assassination: Part 3;;;2009-04;2009-02-18;Marc Guggenheim;John Romita Jr.;🢐 Spider-Man (Peter Parker) 🢒 (Main story and flashback);Dr. Octopus (Otto Octavius) (Only in flashback) | Sergeant Quentin Palone | Alan O'Neil;Matt Murdock | Carlie Cooper | Vin Gonzales | Lily Hollister
X-Men / Spider-Man Vol 1 4;Special;The Mutant Hunter;;;2009-04;2009-03-04;Christos N. Gage;Mario Alberti;🢐 X-Men 🢒 | Cyclops (Scott Summers) (Main story and flashback) | Wolverine (Logan) (Main story and flashback) | Shadowcat (Kitty Pryde) | Colossus (Peter Rasputin) (Main story and flashback) | Nightcrawler (Kurt Wagner) (Main story and flashback) | 🢐 Spider-Man (Peter Parker) 🢒 (Main story and flashback);Xraven (Main story and flashback) (First and only known appearance) | Kraven the Hunter (Sergei Kravinoff) (Mentioned) | Blob (Fred Dukes) (Mentioned) | Mr. Sinister (Nathaniel Essex) (Main story and flashback) | Juggernaut (Cain Marko) (Only in flashback);Morlocks | Ed (Main story and flashback) (First and only known appearance) | Joe Bugs (Only in flashback) (First and only known appearance, dies)
Amazing Spider-Man Vol 1 588;Main Series;Character Assassination: Conclusion;;;2009-05;2009-03-18;Marc Guggenheim;John Romita Jr.;🢐 Spider-Man (Peter Parker) 🢒;Menace (Lily Hollister) | Sergeant Quentin Palone (Last appearance) | Alan O'Neil;Harry Osborn | Vin Gonzales | Carlie Cooper
Amazing Spider-Man: Extra! Vol 1 3;Special;Character Assassination: Coda;;;2009-05;2009-03-18;Marc Guggenheim;Fabrizio Fiorentino | Pat Olliffe;🢐 Spider-Man (Peter Parker) 🢒;Carapace (Killyu) | Electro (Max Dillon) (Mentioned);Night Nurse (Linda Carter) | Harry Osborn | Flash Thompson | Vin Gonzales
Amazing Spider-Man Vol 1 589;Main Series;Marked;;;2009-05;2009-03-25;Fred Van Lente;Paulo Siqueira;🢐 Spider-Man (Peter Parker) 🢒;The Spot (Johnathon Ohnn);Aunt May Parker
Amazing Spider-Man Family Vol 1 5;Flashback;Who is Gwen Reilly?;;;2009-05;2009-04-29;Tom DeFalco;Ron Frenz;"Spider-Girl (May ""Mayday"" Parker) (Main story and flashback) | Spider-Girl (April Parker) (Main story and flashback)";Green Goblin (Norman Osborn) (Only in flashback) | Savage Six (Only in flashback) | Dragon King (Carlton T. Hackmutter) (Only in flashback) | Crazy Eight (Only in flashback) | Man Mountain Marko (Michael Marko) | Silverback (Silvio Barraca) (First appearance) | Kingpin (Wilson Fisk) (Mentioned);"Spider-Man (Peter Parker) (Main story and flashback) | Mary Jane Watson-Parker (Main story and flashback) | Gwen Reilly (First appearance) (Apparent death) | Chesbro | Black Tarantula (Fabian LaMuerto) | Araña (Anya Corazon) | Benjamin ""Benjy"" Parker | Davida Kirby | Moose Mansfield | Courtney Duran | Jimmy Yama | Heather Noble | Gene Thompson | Simone DeSantos | Wes Westin | Mr. Slattery"
Amazing Spider-Man Vol 1 590;Main Series;Face Front, Part One: Together Again... for the First Time;;;2009-06;2009-04-01;Dan Slott;Barry Kitson;🢐 Spider-Man (Peter Parker) 🢒 | Fantastic Four | Mr. Fantastic (Reed Richards) | Invisible Woman (Sue Storm-Richards) | Human Torch (Johnny Storm) | The Thing (Ben Grimm);Looter (Norton Fester);Aunt May Parker | Martin Li | Bill Hollister | Harry Osborn | Franklin Richards | Valeria Richards | Alicia Masters | Arlo North | Carlie Cooper
Timestorm 2009/2099 Vol 1 1;Special;Timestorm: Part 1;;;2009-06;2009-04-01;Brian Reed;Eric Battle;New Avengers | Spider-Man (Peter Parker) (See chronology) (Main story and recap) | 🢐 Luke Cage 🢒 | 🢐 Wolverine (Logan) 🢒 | Miguel O'Hara 🢒 (First appearance) | Shakti Haddad 🢒 (First appearance);Alchemax Industries (First appearance) | Tyler Stone 🢒 (First appearance) | Lyla 🢒 (First appearance) | George O'Hara 🢒 (First appearance) | Synthia Incorporated (First appearance) | Public Eye (First appearance) | 🢐 Punisher Jake Gallows 🢒 (First appearance) | Two unnamed Punishers  (First appearance) | Hulks (First appearance) | Hulk (John Eisenhart) 🢒 (First appearance) | Several unnamed Hulks  (First appearance);Dana D'Angelo (First and only known appearance) | Kron Stone 🢒 (First appearance) | Reilly Watson 🢒 (First appearance) | Xina Kwan (First and only known appearance)
Amazing Spider-Man Vol 1 591;Main Series;Face Front, Part 2: 'Nuff Said!;;;2009-06;2009-04-15;Dan Slott;Barry Kitson | Dale Eaglesham;🢐 Spider-Man (Peter Parker) 🢒 | Fantastic Four | Mr. Fantastic (Reed Richards) | Invisible Woman (Sue Storm-Richards) | Human Torch (Johnny Storm) | The Thing (Ben Grimm);Dregans | Dargo;Patronus
Amazing Spider-Man Vol 1 592;Main Series;24/7 Part 1;;;2009-06;2009-04-22;Mark Waid;Mike McKone;🢐 Spider-Man (Peter Parker) 🢒;Vulture (James Natale) (First appearance);J. Jonah Jameson | J. Jonah Jameson, Sr. | Aunt May Parker | Betty Brant
Amazing Spider-Man Vol 1 593;Main Series;24/7 Part Two;;;2009-07;2009-05-06;Mark Waid;Mike McKone;🢐 Spider-Man (Peter Parker) 🢒 (Main story and flashback);Vulture (James Natale);"Aunt May Parker | J. Jonah ""Jay"" Jameson, Sr. (Main story and flashback)"
Amazing Spider-Man Family Vol 1 6;Flashback;Exit Interview;;;2009-07;2009-05-20;Brian Reed;Tim Levins;Jackpot (Alana Jobson) (Main story and flashback) (Death);Sinister Six Skrull (Only in recap);🢐 Spider-Man (Peter Parker) 🢒 (Main story and flashback)
Amazing Spider-Man Vol 1 594;Main Series;24/7: Finale;;;2009-07;2009-05-20;Mark Waid;Barry Kitson | Mike McKone;🢐 Spider-Man (Peter Parker) 🢒;;Aunt May Parker | J. Jonah Jameson | J. Jonah Jameson Sr. | Michele Gonzales
Timestorm 2009/2099 Vol 1 2;Special;Timestorm: Part Two;;;2009-07;2009-05-20;Brian Reed;Eric Battle | R.B. Silva;🢐 Shakti Haddad 🢒 | New Avengers | 🢐 Spider-Man (Peter Parker) 🢒 | 🢐 Wolverine (Logan) 🢒 | 🢐 Miguel O'Hara 🢒;Synthia Incorporated (Main story and flashback) | Public Eye (Only in flashback) | 🢐 Punisher Jake Gallows 🢒 (Appears in flashback) | Punisher Matt Axel 🢒 (First appearance) (Unnamed) (Only in flashback) | Punisher Johnny Tower 🢒 (First appearance) (Unnamed) (Only in flashback) | Two unnamed Punishers  (Only in flashback) | Hulks | 🢐 Hulk (John Eisenhart) 🢒 (Unnamed) | Several unnamed Hulks | Alchemax Industries | 🢐 Dr. George O'Hara 🢒 | 🢐 Chief Executive Tyler Stone 🢒 | 🢐 Lyla 🢒 (Hologram);New Avengers | 🢐 Luke Cage 🢒 | 🢐 Spider-Woman (Jess Drew) 🢒 | 🢐 Captain America (James Barnes) 🢒 | Ghost Rider (Zero Cochrane) 🢒 (First appearance) | 🢐 Riley Watson (Last appearance) | 🢐 Kron Stone 🢒
Amazing Spider-Man Vol 1 595;Main Series;American Son: Part 1;;Dark Reign;2009-07;2009-05-28;Joe Kelly;Phil Jimenez;🢐 Spider-Man (Peter Parker) 🢒;🢐 Norman Osborn 🢒;"Harry Osborn | Front Line | Ben Urich | Norah Winters | Wolverine (James ""Logan"" Howlett) | J. Jonah Jameson | Menace (Lily Hollister)"
Spider-Man: Short Halloween Vol 1 1;Special;The Short Halloween;;;2009-07;2009-05-28;Bill Hader | Seth Meyers;Kevin Maguire;🢐 Spider-Man (Peter Parker) 🢒;"Furious Five | Fumes (Main story and flashback) (Leaves group) | Gossip Girl | Haymaker | Badger Teeth | Mr. Think | ""Doc Ock"" | ""Green Goblin"" | Doctor Octopus (Otto Octavius) (Illusion or holographic simulation) | Green Goblin (Norman Osborn) (Illusion or holographic simulation)";"Ronnie, Drunk ""Spider-Man"" | Eric, Ronnie's friend | Doug, Ronnie's friend | Cheryl, Ronnie's girlfriend"
Amazing Spider-Man Vol 1 596;Main Series;American Son, Part 2;;Dark Reign;2009-08;2009-06-03;Joe Kelly;Paulo Siqueira;🢐 Spider-Man (Peter Parker) 🢒;🢐 Norman Osborn 🢒 | The Avengers | 🢐 Ms. Marvel (Karla Sofen) 🢒 | Spider-Man (Mac Gargan) | Captain Marvel (Noh-Varr) | Ares | Wolverine (Daken) | Hawkeye (Bullseye) | Sentry (Bob Reynolds);Harry Osborn | Aunt May Parker | Jay Jameson | Lily Hollister
Amazing Spider-Man Vol 1 597;Main Series;American Son: Part 3;;Dark Reign;2009-08;2009-06-10;Joe Kelly;Marco Checchetto;🢐 Spider-Man (Peter Parker) 🢒;;Harry Osborn | Aunt May | Jay Jameson | Lily Hollister
Amazing Spider-Man Family Vol 1 7;Flashback;Just an Old Sweet Song;;;2009-08;2009-06-17;Roger Stern;Val Semeiks;Aunt May (May Reilly-Parker) (Main story and flashback) | Uncle Ben (Private Benjamin Parker) (Only in flashback);Red Skull (Johann Shmidt) (Mentioned) | Burglar (Only in flashback);🢐 Spider-Man (Peter Parker) 🢒 (Main story and flashback)
Amazing Spider-Man Vol 1 598;Main Series;American Son: Part 4;;Dark Reign;2009-08;2009-06-24;Joe Kelly;Paulo Siqueira | Marco Checchetto;🢐 Spider-Man (Peter Parker) 🢒;🢐 Norman Osborn 🢒 | Bullseye | Menace (Lily Hollister);Harry Osborn (First appearance as American Son) | Invisible Woman (Sue Storm) (Only in flashback)
Amazing Spider-Man Family Vol 1 8;Flashback;Dark Reflection;;;2009-09;2009-07-01;Marc Sumerak;Javier Pulido;Sam  (Main story and flashback) (Apparent death);Skrulls (Only in flashback) | Giant-Man Skrull (Only in flashback) | Power Skrull (Paibok) (Only in flashback) | Dark Avengers (Only in flashback) | Iron Patriot (Norman Osborn) (Only in flashback) | Wolverine (Daken) (Only in flashback) | Hawkeye (Lester) (Only in flashback) | Spider-Man (Mac Gargan) (Main story and flashback) | Symbiote (Only in flashback);Spider-Man (Peter Parker) (Only in flashback)
Amazing Spider-Man Annual Vol 1 36;Special;Peter Parker Must Die!;;;2009-09;2009-07-08;Marc Guggenheim;Patrick Olliffe;🢐 Spider-Man (Peter Parker) 🢒;Raptor (Damon Ryder) (First appearance);"Aunt May Parker | Jay Jameson | J. Jonah Jameson | Joe ""Robbie"" Robertson"
Amazing Spider-Man Vol 1 599;Main Series;American Son: Conclusion;;Dark Reign;2009-09;2009-07-15;Joe Kelly;Stephen Segovia | Marco Checchetto | Paulo Siqueira;🢐 Spider-Man (Peter Parker) 🢒;🢐 Iron Patriot (Norman Osborn) 🢒 | Menace (Lily Hollister);Harry Osborn | Norah Winters
Timestorm 2009/2099 Vol 1 3;Special;;;;2009-09;2009-07-15;Brian Reed;Eric Battle;🢐 Spider-Man (Miguel O'Hara) 🢒 | 🢐 Human Torch (Relur) 🢒 (Main story and flashback) | 🢐 Shakti Haddad 🢒 | New Avengers | 🢐 Spider-Man (Peter Parker) 🢒 | 🢐 Wolverine (Logan) 🢒 | 🢐 Ghost Rider (Zero Cochrane) 🢒;Alchemax | Punishers | 🢐 Punisher Jake Gallows 🢒 | 🢐 Punisher Matt Axel (Last appearance) | 🢐 Punisher Alex Tower (Last appearance) | Unnamed Punishers | 🢐 Chief Executive Tyler Stone 🢒 | 🢐 Lyla 🢒 | 🢐 Hulks 🢒 | 🢐 Hulk (John Eisenhart) 🢒 | Other Hulks;🢐 Dr. George O'Hara 🢒 | 🢐 Doctor Doom (Victor von Doom) (Death)
Amazing Spider-Man Vol 1 600;Main Series;Last Legs;;;2009-09;2009-07-22;Dan Slott;John Romita Jr.;🢐 Spider-Man (Peter Parker) 🢒 (Main story and flashback);Doctor Octopus (Otto Octavius) (Main story and flashback) | 8-Ball | Blindside (Chris Chernin) | Boomerang (Fred Myers) | Hydro-Man (Morris Bench) | Poundcakes (Marian Pouncy) | Powderkeg (Frank Skorina) | Screwball | Squid (Donald Callahan) | Trapster (Peter Petruski) | Hammerhead (Only in flashback) | Ultron (Only in flashback);Daredevil (Matt Murdock) (Main story and flashback) | Aunt May Parker | Jay Jameson | J. Jonah Jameson | New Avengers | Spider-Woman (Jessica Drew) | Wolverine (Logan) | Captain America (Bucky Barnes) | Luke Cage | Ronin (Clint Barton) | Fantastic Four | Mr. Fantastic (Reed Richards) | The Thing (Ben Grimm) | Invisible Woman (Sue Storm) | The Human Torch (Johnny Storm) | Mary Jane Watson
Amazing Spider-Man Vol 1 601;Main Series;Red-Headed Stranger: No Place Like Home;;;2009-10;2009-08-05;Mark Waid;Mario Alberti;🢐 Spider-Man (Peter Parker) 🢒;;J. Jonah Jameson | Robbie Robertson (Only in flashback) | Betty Brant | Michelle Gonzales | Mary Jane Watson | Glory Grant | Dexter Bennett
Amazing Spider-Man Vol 1 602;Main Series;Red-Headed Stranger: Tenth of September;;;2009-10;2009-08-12;Fred Van Lente;Barry Kitson;🢐 Spider-Man (Peter Parker) 🢒;Chameleon | NYPD | Slyde;J. Jonah Jameson | Glory Grant | Mary Jane Watson | Harry Osborn
Amazing Spider-Man Vol 1 603;Main Series;Red-Headed Stranger: Deconstructing Peter;;;2009-10;2009-08-19;Fred Van Lente;Robert Atkins;Spider-Man (Peter Parker);Chameleon (Impersonates Peter Parker);Mary Jane Watson | Milla Donovan | Harry Osborn | Flash Thompson | Michele Gonzales
Timestorm 2009/2099 Vol 1 4;Special;Timestorm: Part Four;;;2009-10;2009-08-26;Brian Reed;Eric Battle | Jon Bosco;New Avengers | 🢐 Wolverine (Logan) | 🢐 Spider-Man (Peter Parker) 🢒 | 🢐 Ghost Rider (Zero Cochrane) (Last appearance) | 🢐 Spider-Man (Miguel O'Hara) 🢒 | 🢐 Human Torch (Relur) (Last appearance) | 🢐 Cerebra (Shakti Haddad) (Death);Alchemax Industries (Last appearance) | Punishers (Last appearance) | 🢐 Punisher Jake Gallows (Death) | Unnamed Punishers (Last appearance) | 🢐 Lyla (Last appearance) | 🢐 Chief Executive Tyler Stone (Death) | 🢐 Hulks (Last appearance) | 🢐 Hulk (John Eisenhart) (Last appearance) | Other Hulks (Last appearance);Dark Avengers | 🢐 Ms. Marvel (Karla Sofen) 🢒 | Ares | Wolverine (Daken) | Sentry (Bob Reynolds | Hawkeye (Bullseye) | 🢐 Iron Patriot (Norman Osborn) 🢒 | Venom (Mac Gargan) | Venom Symbiote | 🢐 Dr. George O'Hara 🢒
Amazing Spider-Man Vol 1 604;Main Series;Red-Headed Stranger: The Ancient Gallery;;;2009-11;2009-09-10;Fred Van Lente;Barry Kitson;Spider-Man (Peter Parker);Chameleon (Dmitri Smerdyakov) | Sasha Kravinoff (Cameo);Mary Jane Watson | Harry Osborn | Michele Gonzales
Amazing Spider-Man Vol 1 605;Main Series;Red-Headed Stranger: Epilogue, Chapter One - The Girl;;;2009-11;2009-09-16;Fred Van Lente;Javier Pulido;Spider-Man (Peter Parker) (Main story and flashback) | Mary Jane Watson (Main story and flashback);White Rabbit (Lorina Dodson);May Parker | Jay Jameson
Amazing Spider-Man Vol 1 606;Main Series;Long-Term Arrangement;;;2009-11;2009-09-23;Joe Kelly;Mike McKone;Spider-Man (Peter Parker);🢐 Kraven III 🢒 | Diablo;Black Cat | Mary Jane Watson | Michele Gonzales | Norah Winters
Amazing Spider-Man Vol 1 607;Main Series;Long-Term Arrangement, Part 2;;;2009-11;2009-09-30;Joe Kelly;Mike McKone | Adriana Melo;Spider-Man (Peter Parker) | Black Cat (Felicia Hardy);Diablo | Ana Kravinov;The DB! | Dexter Bennett | Mayor J. Jonah Jameson
Amazing Spider-Man Vol 1 608;Main Series;;;;2009-12;2009-10-07;Marc Guggenheim;Marco Checchetto | Luke Ross;Spider-Man (Peter Parker) | Ben Reilly (Only in flashback);Screwball | Damon Ryder (Main story and flashback) | Kaine;Front Line | Ben Urich | Norah Winters | Michele Gonzales | Aunt May Parker-Jameson | Jay Jameson
Web of Spider-Man Vol 2 1;Secondary;Echoes;;;2009-12;2009-10-14;J.M. DeMatteis;Val Semeiks;🢐 Kaine 🢒;Jackal (Miles Warren) (Illusion or holographic simulation);Spider-Man (Ben Reilly) (Illusion or holographic simulation) | Louise Kennedy (Illusion or holographic simulation) | Peter Parker (Illusion or holographic simulation)
Amazing Spider-Man Vol 1 609;Main Series;The Pain Of Kaine;;;2009-12;2009-10-21;Marc Guggenheim;Marco Checchetto | Luke Ross;Spider-Man (Peter Parker);Raptor (Damon Ryder) (Main story and flashback) | Screwball (Appears on screen);Kaine | Ben Reilly (Only in flashback) | Michele Gonzales | Harry Osborn
Amazing Spider-Man Vol 1 610;Main Series;Who Was Ben Reilly?;;;2010-01;2009-11-04;Marc Guggenheim;Marco Checchetto | Luke Ross;Spider-Man (Peter Parker) | 🢐 Ben Reilly 🢒 (Only in flashback);Kaine (Main story and flashback) | Raptor (Damon Ryder) (Apparent death) (Main story and flashback) | Screwball;Harry Osborn
Amazing Spider-Man Vol 1 611;Main Series;This Man, This A-Expletive Deleted-E;;;2010-01;2009-11-11;Joe Kelly;Eric Canete;🢐 Spider-Man 🢒;🢐 Deadpool (Wade Wilson) 🢒 | 🢐 Ana Tataina Kravinof 🢒 | Sasha Kravinoff | Lady Stilt-Man (First appearance);
Amazing Spider-Man Vol 1 612;Main Series;Power to the People: Part One;Power to the People arcPart of the Gauntlet;;2010-01;2009-11-18;Mark Waid;Paul Azaceta;🢐 Spider-Man (Peter Parker) 🢒;Electro | Mad Thinker;Betty Brant | Mayor Jameson | Dexter Bennett | Michele Gonzales
Dark Reign: The List - Amazing Spider-Man Vol 1 1;Tie-In;The Last Name;;Dark Reign;2010-01;2009-11-18;Dan Slott;Adam Kubert;Spider-Man (Peter Parker);🢐 Iron Patriot (Norman Osborn) 🢒;Front Line | Norah Winters | Ben Urich | Robbie Robertson
Amazing Spider-Man Vol 1 613;Main Series;Power to the People! Part Two;Power to the People (Spider-Man Story Arc) arcPart of the Gauntlet;;2010-01;2009-11-25;Mark Waid;Paul Azaceta;Spider-Man (Peter Parker);Electro (Max Dillon) | Mad Thinker;Dexter Bennett | Michele Gonzales | May Jameson | Jay Jameson
Web of Spider-Man Vol 2 2;Secondary;Gauntlet Origins: Electro;Gauntlet;;2010-01;2009-11-25;Fred Van Lente;Barry Kitson;Max Dillon 🢒 (First appearance as Electro);Fury | Rene DeSantos | Guido | Nunzio | Siverback (Silvio Barraca) | Tombstone (Lonnie Lincoln) (Only in flashback);"Brotherhood of Evil Mutants | Magneto (Erik Lehnsherr) | Scarlet Witch (Wanda Maximoff) | Quicksilver (Pietro Maximoff) | Other Characters: | Charles Xavier (Mentioned) | Johnny Pro (First and only known appearance, dies) | Locations: | New Jersey | Goethals Bridge | Staten Island | Arden Heights | Queens | Woodside | Items: | Magneto's Helmet | Vehicles: | Stark camion | Synopsis for ""Gauntlet Origins: Electro"" | Synopsis not yet written | Appearing in ""Like a Fury scorned""Reprint of the 1st story from Spectacular Spider-Girl #6(originally printed as Like a Fury Scorned!) | Featured Characters: | Spider-Girl (May ""Mayday"" Parker) | Supporting Characters: | Spider-Girl (April Parker) | Peter Parker | Mary Jane Watson-Parker | Davida Kirby | Courtney Duran | Wes Westin | Darkdevil (Reilly Tyne) | Kaine | Simone DeSantos | Black Tarantula (Fabian LaMuerto) | Gene Thompson | Benji Parker"
